app_id,game_title,developer,review_id,reviewer,review_title,review_text,review_rating,review_date,review_version,country,cleaned_review,pain_point_id,cluster_id
6758138698,Car Sort: Color Puzzle,Rollic Games,14351522790,Svilvuvdipdvulgeou,It gets annoying,"At first it seems fun until it’s not, the levels get more difficult with them giving you 12 cards slots to move the cars around but every car is weirdly placed and they do that so it results in you losing, especially when you have no hearts left so they have options where you watch more ads or pay, it’s very annoying especially with the streak, I lose ONE round and I go back down to 8🫩don’t waste your time, it might be fun at first but I swear you can find something better ts is annoying",1,2026-07-26 19:28:00+00:00,1.2.0,US,first seems fun until not the levels more difficult with them giving you cards slots move the cars around but every car weirdly placed and they that results you losing especially when you have hearts left they have options where you watch more ads pay very annoying especially with the streak lose one round and back down don waste your might fun first but swear you can find something better annoying,4,10
6758138698,Car Sort: Color Puzzle,Rollic Games,14345945546,Nanixxx3,Good game but…,I’m not going to lie this is a really addictive game and I really liked it in the beginning untill I notice sometimes I couldn’t pass the level and I would spend like two dollars on extra coins and when I opened the app sometimes I would go back to the same levels. This has happened to me a few times already. So most likely i will be deleting the app.,1,2026-07-25 10:36:26+00:00,1.2.0,US,not going lie this addictive and liked the beginning untill notice sometimes couldn pass the level and would spend two dollars extra coins and when opened the sometimes would back the same levels this has happened few already most likely will deleting the,4,10
6758138698,Car Sort: Color Puzzle,Rollic Games,14271092823,1957RJR,Impossible to win.,Fun game until you get to level 131. There are two colors of cars that you need all 8 to unlock the padlock holding other cars. Both colors have cars in the padlocked area. No way to get them.,1,2026-07-06 18:56:02+00:00,1.1.8,US,fun until you level there are two colors cars that you need all unlock the padlock holding other cars both colors have cars the padlocked area way them,4,10
6758138698,Car Sort: Color Puzzle,Rollic Games,14254642386,Tritchen,Forced personal info,You cannot play the game unless you accept them sharing your information with other companies. No thank you.,1,2026-07-02 17:35:34+00:00,1.1.7,US,you cannot the unless you accept them sharing your information with other companies thank you,6,10
6758138698,Car Sort: Color Puzzle,Rollic Games,14237469173,Just got started,Just started,I just started the level and it just seam to me kind of repetitive action of sort the cars but there is no timer or goal to bet. So it kind of boring.,1,2026-06-28 16:21:45+00:00,1.1.6,US,started the level and seam kind repetitive action sort the cars but there timer goal bet kind boring,4,10
6758138698,Car Sort: Color Puzzle,Rollic Games,14216403884,sad email user,Battery drain like crazy,"I like this game but I've never played a game that drained my phone battery so aggressively, like 20-30% down in a matter of minutes. What on earth is it doing in the background???",1,2026-06-23 11:50:47+00:00,1.1.6,US,this but i've never that drained battery aggressively down matter minutes what earth doing the background,6,10
6758138698,Car Sort: Color Puzzle,Rollic Games,14208120110,emily458,Level 168 is glitchy,I’m enjoying this game a lot but level 168 has something wrong. The ice block doesn’t unlock even though I did completed what I needed to do. Can’t move on to the next level because of it.,1,2026-06-21 07:16:28+00:00,1.1.6,US,enjoying this lot but level has something wrong the ice block doesn unlock even though did completed what needed can move the next level because,4,10
6758138698,Car Sort: Color Puzzle,Rollic Games,14192086249,JEric80,Good until update,"I like the new challenges, but the loss of the “one tap” retry is a bad QOL downgrade. I can’t just born a life and retry, now I need to X out of 3 pop ups to spend money to continue the level and I paid to disable ads.",2,2026-06-17 04:24:27+00:00,1.1.5,US,the new challenges but the loss the one tap retry qol downgrade can born life and retry now need out pop ups spend money continue the level and paid disable ads,1,10
6758138698,Car Sort: Color Puzzle,Rollic Games,14173227397,Kbond57,So many commercials,You play literally 5 or 10 seconds then 30 seconds of commercials.,1,2026-06-12 10:00:00+00:00,1.1.4,US,you literally seconds then seconds commercials,6,10
6758138698,Car Sort: Color Puzzle,Rollic Games,14167696789,vivleigh96,Fix this game,"I keep encountering a problem when I play this game. I’ll tap on two cars when there are 10/12. The game then tells me that I have run out of capacity and I will have to lose a life to retry. 12/12 is not over the limit, so I don’t understand what the issue is. I’m going to delete this app & find another game to play.",1,2026-06-10 22:20:22+00:00,1.1.4,US,keep encountering problem when this tap two cars when there are the then tells that have run out capacity and will have lose life retry not over the limit don understand what the issue going delete this find another,6,10
6758138698,Car Sort: Color Puzzle,Rollic Games,14155670726,Irishsax72,Impossible to Win Without $$,"I got to a certain point in the game where it became impossible to win without buying items. You also cannot go back to previous levels. So, beyond a certain level, there’s no point in keeping this game - it’s frustrating and useless. I’ve deleted it.",2,2026-06-07 19:05:35+00:00,1.1.4,US,certain point the where became impossible win without buying items you also cannot back previous levels beyond certain level there point keeping this frustrating and useless deleted,4,10
6758138698,Car Sort: Color Puzzle,Rollic Games,14154924169,Completing for Perfection,Can't opt out of data sharing.,"Downloaded the game, just wanted to try it out. Deleted it after it forced me to accept my data and videos being shared with third party apps. Could not ""ask not to track"" like with other games.",2,2026-06-07 15:13:09+00:00,1.1.4,US,downloaded the try out deleted after forced accept data and videos being shared with third party could not ask not track with other,6,10
6758138698,Car Sort: Color Puzzle,Rollic Games,14114867680,Bobby Paschall,Scam,This game has levels that you can’t win unless you spend money on in app “enhancements”.,1,2026-05-28 08:51:01+00:00,1.1.3,US,this has levels that you can win unless you spend money enhancements,1,10
6758138698,Car Sort: Color Puzzle,Rollic Games,14102748382,Buzzknit2004,Fun Game Can’t Play,Like this game but today I downloaded a new release and the pop-up screen doesn’t let me open the game it just keeps flashing the pop-up so not happy you can’t play and tried to put in a bug report but this game isn’t in the drop down list - so it sucks!!,1,2026-05-25 02:07:07+00:00,1.1.3,US,this but today downloaded new release and the pop-up screen doesn let open the keeps flashing the pop-up not happy you can and tried put bug report but this isn the drop down list sucks,5,10
6758138698,Car Sort: Color Puzzle,Rollic Games,14082538421,jheanell,Dumb!,"I’m only giving two stars because I enjoy the game however I wish it gave like daily rewards to help out with solving the puzzles when it’s hard like other games do, but it doesn’t do that you have to pay for every power up if you don’t have any and the only power up you can get from watching ads are hearts which is quite annoying, I deleted it.",2,2026-05-19 16:12:35+00:00,1.1.2,US,only giving two stars because enjoy the however wish gave daily rewards help out with solving the puzzles when hard other but doesn that you have pay for every power you don have any and the only power you can from watching ads are hearts which quite annoying deleted,6,10
6758138698,Car Sort: Color Puzzle,Rollic Games,14059846656,Tookie1178,Don’t update,I updated the game now I can’t play keep asking me to update to play when I already have.,2,2026-05-13 13:20:36+00:00,1.1.1,US,updated the now can keep asking update when already have,6,10
6758138698,Car Sort: Color Puzzle,Rollic Games,14059840545,alli1240,“Update” messed up my app,My app was running perfectly fine and I go on today to it telling me to update the app for better experience. I go to App Store it’s already updated and it won’t let me get back into the app unless I “update” it which has already been done. I tried clicking contact support but it won’t let me,2,2026-05-13 13:18:40+00:00,1.1.1,US,was running perfectly fine and today telling update the for better experience store already updated and won let back into the unless update which has already been done tried clicking contact support but won let,5,10
6758138698,Car Sort: Color Puzzle,Rollic Games,14022011832,landylovetoo,Bad changes,"There used to be an option to watch a video and get another term or seem to get points. But unfortunately, they took this away. I’ll have to stop playing because I won’t be spending money for a game that won’t even give me an option.",1,2026-05-03 01:03:32+00:00,1.1.0,US,there used option watch video and another term seem points but unfortunately they took this away have stop because won spending money for that won even give option,5,10
6758138698,Car Sort: Color Puzzle,Rollic Games,14012221680,Ker3381,Not the same as the ad,It’s a sorting game. Why not just advertise the correct game?,1,2026-04-30 10:13:17+00:00,1.1.0,US,sorting why not advertise the correct,6,10
6758138698,Car Sort: Color Puzzle,Rollic Games,14000620022,CocofrQns,Liked it until I didn’t,"First, they say that you get no ads and when you play the game for a while, you don’t get ads unless you choose to see one and then once you get to a particular level, you’ll see ads after you pass every single level. And then you have to pay to get rid of ads. Second, I got to level 131 the first one with the padlock and I can’t even pass it because the cars that I need to use the key is under the padlock that I need the key for.",1,2026-04-26 23:32:18+00:00,1.0.9,US,first they say that you ads and when you the for while you don ads unless you choose see one and then once you particular level you see ads after you pass every single level and then you have pay rid ads second level the first one with the padlock and can even pass because the cars that need use the key under the padlock that need the key for,4,10
6743385713,Wool Crush™-Escape Traffic Jam,Astrasen Global,14401287292,Muah,Like it but horrible,Just deleted been playing for months update gives more adds adds crashes and cause glitch and mess with my music if I’m playing and listening at the same time each up date it get worst if I could remove the one star I would developers do better,1,2026-08-08 03:03:20+00:00,4.9,US,deleted been for months update gives more adds adds crashes and cause glitch and mess with music and listening the same each date worst could remove the one star would developers better,8,17
6743385713,Wool Crush™-Escape Traffic Jam,Astrasen Global,14400913619,HollyTNg,Full of ads,"The game itself is fun to play however the amounts of ads are ridiculous. Like they made the game purposely for ads, to the point that you don’t want to play this game anymore.",1,2026-08-08 00:36:15+00:00,4.9,US,the itself fun however the amounts ads are ridiculous they made the purposely for ads the point that you don this anymore,2,17
6743385713,Wool Crush™-Escape Traffic Jam,Astrasen Global,14393288728,Oyengn,"If you don’t want anxiety and stress, don’t play.","If you don’t want anxiety and stress, don’t play.",1,2026-08-06 02:37:27+00:00,4.9,US,you don anxiety and stress don,3,17
6743385713,Wool Crush™-Escape Traffic Jam,Astrasen Global,14388666183,are you kidding me,Levels should be hard not impossible,They make it impossible to get to the colors you need at least every other game. Hold you on that level for a day or so. Or you can watch an add. I guess if I was a game designer I’d want it to be challenging but fun. This is neither when you’re held in check. If it’s impossible for me to get to a certain color without getting other color blocks out of the way….why overload that color from the start? That’s not fun!,1,2026-08-04 23:08:05+00:00,4.9,US,they impossible the colors you need least every other hold you that level for day you can watch add guess was designer challenging but fun this neither when you held check impossible for certain color without other color blocks out the way why overload that color from the start that not fun,4,17
6743385713,Wool Crush™-Escape Traffic Jam,Astrasen Global,14387846808,herp derp mobile dev,"You get an ad, you get an ad, every one gets an add","Want to win the game? Ads
Actually win the game? Ads
Lose the game? More Ads
Play the game? Believe it or not, straight to ads",1,2026-08-04 18:16:43+00:00,4.9,US,win the ads actually win the ads lose the more ads the believe not straight ads,2,17
6743385713,Wool Crush™-Escape Traffic Jam,Astrasen Global,14383641063,Rule1secretshoppers,Too may ads,Downloaded because it said no annoying ads. They lied.,1,2026-08-03 17:49:38+00:00,4.9,US,downloaded because said annoying ads they lied,2,17
6743385713,Wool Crush™-Escape Traffic Jam,Astrasen Global,14383564300,kumbayahOur...,sometimes its just bs,"most levels are going to be repeatedly played mainly because it does not give the proper colors to even get close to winning. ""strategy"" is bs too. having no perma unlock without paying money is crazy.",2,2026-08-03 17:26:14+00:00,4.9,US,most levels are going repeatedly mainly because does not give the proper colors even close winning strategy too having perma unlock without paying money crazy,4,17
6743385713,Wool Crush™-Escape Traffic Jam,Astrasen Global,14382606763,Nina Cucina,Enjoy the game,A lot of commercials over a minute long,1,2026-08-03 12:54:31+00:00,4.9,US,lot commercials over minute long,6,17
6743385713,Wool Crush™-Escape Traffic Jam,Astrasen Global,14374267475,Wonderfulllll!,Fun BUT,This game is very fun but if you don’t want to spent a lot of money plan to watch a lot of really long ads! And then quite a few times the game will not come back from the long ads!,2,2026-08-01 11:20:52+00:00,4.9,US,this very fun but you don spent lot money plan watch lot long ads and then quite few the will not come back from the long ads,2,17
6743385713,Wool Crush™-Escape Traffic Jam,Astrasen Global,14372774693,Reformed_Rust,Nothing but ADS!,It would be great if they would cool it with the ads!,1,2026-08-01 01:31:15+00:00,4.9,US,would they would cool with the ads,2,17
6743385713,Wool Crush™-Escape Traffic Jam,Astrasen Global,14371683853,Wool crush escape has ads!,Too many ads,I downloaded because it advertised no ads. There are constant ads.,1,2026-07-31 18:48:41+00:00,4.9,US,downloaded because advertised ads there are constant ads,2,17
6743385713,Wool Crush™-Escape Traffic Jam,Astrasen Global,14368112228,Mamabear520,Don’t recommend,"While I like this game, I came across a very inappropriate ad while playing. Something I didn’t want to read let alone a child who may come across it while playing.",1,2026-07-30 21:51:40+00:00,4.9,US,while this came across very inappropriate while something didn read let alone child who may come across while,5,17
6743385713,Wool Crush™-Escape Traffic Jam,Astrasen Global,14366646519,Mosio7777777,Wool Advertisement,"95% advertisement
5% game
Awful",1,2026-07-30 14:06:58+00:00,4.9,US,advertisement awful,6,17
6743385713,Wool Crush™-Escape Traffic Jam,Astrasen Global,14365283264,Jxkham23,Game is fun but too many ads,"I enjoy this game and I understand making money from ads but my gosh, it’s utterly too many ads. Give me a chance to enjoy the game to justify wanting to buy it. The ads are so much that I watch more ads than the time I actually play the game. It got to a point where I just decided to delete the app entirely. I find myself paying for apps that I enjoy that don’t bombard me with too many ads and am happy to pay for an app that people worked so hard on. I actually don’t mind ads, but this app’s ads are way too long and way too much. Maybe I’ll redownload and pay for the app.",2,2026-07-30 05:55:10+00:00,4.9,US,enjoy this and understand money from ads but gosh utterly too many ads give chance enjoy the justify wanting buy the ads are much that watch more ads than the actually the point where decided delete the entirely find myself paying for that enjoy that don bombard with too many ads and happy pay for that people worked hard actually don mind ads but this ads are way too long and way too much maybe redownload and pay for the,2,17
6743385713,Wool Crush™-Escape Traffic Jam,Astrasen Global,14363344574,kdepsu22,Awful and overly hard,I can’t even get past level 8. Level 6 was impossible and took 2 days to complete. Not fun.,2,2026-07-29 17:46:17+00:00,4.9,US,can even past level level was impossible and took days complete not fun,4,17
6743385713,Wool Crush™-Escape Traffic Jam,Astrasen Global,14361507723,Hapablap,Ads ads and more ads,Seriously you will spend more time watching ads than actually playing the game,2,2026-07-29 07:46:26+00:00,4.9,US,seriously you will spend more watching ads than actually the,2,17
6743385713,Wool Crush™-Escape Traffic Jam,Astrasen Global,14361169528,Annoyed Enough to Leave Review,OMG - The ADS!!!,"It was ridiculous just how many ads there were in this game. I couldn’t even get into it. I gave it probably about an hour (only half the time with actual game play, if that) before I deleted it. 

Each round only gives you 4 yarn slots to start, and on some levels, you HAVE to add more in order to pass. The examples via the ads on other games show you a version with room for lots of spools and no fog. The fog blocks your “view” and you can only collect what’s outside the fog. It blocks about half the playable screen. Want to get rid of it? Watch an ad. Better make sure you pass that level because if you don’t, that fog is coming right back. 

I cannot understand why this game has such high ratings unless they are fake. Save your time and frustration and avoid this game.",1,2026-07-29 05:22:14+00:00,4.9,US,was ridiculous how many ads there were this couldn even into gave probably about hour only half the with actual that before deleted each round only gives you yarn slots start and some levels you have add more order pass the examples via the ads other show you version with room for lots spools and fog the fog blocks your view and you can only collect what outside the fog blocks about half the playable screen rid watch better sure you pass that level because you don that fog coming right back cannot understand why this has such high ratings unless they are fake save your and frustration and avoid this,4,17
6743385713,Wool Crush™-Escape Traffic Jam,Astrasen Global,14361053678,GreenOwlEqualsDevil,Impossible and no longer fun,"I got to level 120 and attempted it about 9,000 times and didn’t even come close to passing it. There comes a point where none of the pieces move. That’s not “super hard;” that’s impossible and a scam. Even before this, there were extremely difficult levels where I could see the right color and have an available spool, but nothing happens. Furthermore, it makes you watch ads after every round and to earn power ups. Some levels that aren’t even labeled as hard are impossible without power ups that you can only get by watching ads. And the ads are over 30 seconds long that you have to click “next” every ten seconds, or ones where you have to click an x multiple times to get rid of the ad. If you play the game in airplane mode to avoid watching ads, it won’t let you win. I won’t buy a single thing advertised on this scamming, cheating, greedy game.",1,2026-07-29 04:32:59+00:00,4.9,US,level and attempted about and didn even come close passing there comes point where none the pieces move that not super hard that impossible and scam even before this there were extremely difficult levels where could see the right color and have available spool but nothing happens furthermore you watch ads after every round and earn power ups some levels that aren even labeled hard are impossible without power ups that you can only watching ads and the ads are over seconds long that you have click next every ten seconds ones where you have click multiple rid the you the airplane mode avoid watching ads won let you win won buy single advertised this scamming cheating greedy,4,17
6743385713,Wool Crush™-Escape Traffic Jam,Astrasen Global,14359584373,Crobinson417,Unavoidable ads,Stacking the only available moves to where you can’t get to them. The whole game is designed to get you to buy coins or watch ads. The ads are excessively long and often freeze up with no way out. I unfortunately enjoy the game itself. I play while listening to an audiobook. Did 75 levels yesterday saw 33 candy crush ads. In. A. Row.,2,2026-07-28 19:20:58+00:00,4.9,US,stacking the only available moves where you can them the whole designed you buy coins watch ads the ads are excessively long and often freeze with way out unfortunately enjoy the itself while listening audiobook did levels yesterday saw candy crush ads row,2,17
6743385713,Wool Crush™-Escape Traffic Jam,Astrasen Global,14353301418,S14 Nightmare,Pay to pass,"Fun but every level is a dead end that force you to pay, either by buying or watching ads to pass.",1,2026-07-27 07:15:21+00:00,4.9,US,fun but every level dead end that force you pay either buying watching ads pass,4,17
6743385713,Wool Crush™-Escape Traffic Jam,Astrasen Global,14351695653,T_Hall,Too many ads,"Very entertaining and would like to PLAY the game, not watch ads. Given the performance of the free game, I’m afraid to pay for it and have the same experience. Deleting. Again.",1,2026-07-26 20:28:42+00:00,4.9,US,very entertaining and would the not watch ads given the performance the free afraid pay for and have the same experience deleting again,0,17
6743385713,Wool Crush™-Escape Traffic Jam,Astrasen Global,14348956304,Bedbuginyourreviews,Too much AI art,What’s with all the AI art?? Ya’ll have 3d models that look good! You need to stop discouraging the designers behind your models by using so much AI art. Drove me out of the experience.,1,2026-07-26 04:26:07+00:00,4.9,US,what with all the art have models that look you need stop discouraging the designers behind your models using much art drove out the experience,6,17
6743385713,Wool Crush™-Escape Traffic Jam,Astrasen Global,14348827377,Sabrina.L.Y,Required to spend money to enjoy this game,The more you play the more ads you have to watch unless you want to pay $7.99 for no ads. Sometimes the ads start playing while you’re in the middle of a game and the game continues while the ad is paying so good luck!,2,2026-07-26 03:32:55+00:00,4.9,US,the more you the more ads you have watch unless you pay for ads sometimes the ads start while you the middle and the continues while the paying luck,2,17
6743385713,Wool Crush™-Escape Traffic Jam,Astrasen Global,14348342260,Jessimaca F.L.,Loved before July’s update,"I thought the ads were reasonable and you could skip them after a few seconds. I liked that you could choose to watch ads for power-ups and to revive and clear the board of your cat died. There have been several levels that I tried 4+ times and kept dying, so being able to use that feature to progress in the game when stuck was nice. Now that feature is removed and it feels really gross adding barriers to gameplay when I’m already almost 600 levels in. If they want me to spend money, it’s not happening. I’ll delete the game.",1,2026-07-26 00:21:17+00:00,4.9,US,thought the ads were reasonable and you could skip them after few seconds liked that you could choose watch ads for power-ups and revive and clear the board your cat died there have been several levels that tried and kept dying being able use that feature progress the when stuck was nice now that feature removed and feels gross adding barriers gameplay when already almost levels they spend money not happening delete the,4,17
6743385713,Wool Crush™-Escape Traffic Jam,Astrasen Global,14348118590,Jacq1219,Loaded with commercials,Every game after the 3rd you have to watch many commercials just to get through 1 game. NOT WORTH THE TROUBLE!,1,2026-07-25 22:48:01+00:00,4.9,US,every after the you have watch many commercials through not worth the trouble,6,17
6743385713,Wool Crush™-Escape Traffic Jam,Astrasen Global,14347417565,ohhogkvhk,Way too many ads,"This game has way too many ads. So many it literally impedes with enjoying the game at all. 
People do not want or need to watch an ad after every level passed. 1 ad every 3-5 levels would be ok. But the amount of ads here is just absolutely ridiculous. And there are inappropriate ads as well. This is supposed to be a “kid friendly game”. Don’t understand why there are freaky ads in this.",1,2026-07-25 18:22:42+00:00,4.9,US,this has way too many ads many literally impedes with enjoying the all people not need watch after every level passed every levels would but the amount ads here absolutely ridiculous and there are inappropriate ads well this supposed kid friendly don understand why there are freaky ads this,2,17
6743385713,Wool Crush™-Escape Traffic Jam,Astrasen Global,14347308093,allnamestaken🙄,Kind of stressful,It’s a little bit stressful the way it’s set up. Would you have 15 to try to save a cat not really very relaxing. But I will never use gov auctions due to the ultimately annoying advertisements after every level. Not sure when companies are gonna figure out the people are just making a list of all of these companies that advertise on these games as people do never use for anything.,2,2026-07-25 17:46:07+00:00,4.9,US,little bit stressful the way set would you have try save cat not very relaxing but will never use gov auctions due the ultimately annoying advertisements after every level not sure when companies are gonna figure out the people are list all these companies that advertise these people never use for anything,6,17
6743385713,Wool Crush™-Escape Traffic Jam,Astrasen Global,14342578124,Bigfeelerbabe,Too many ads,Having an ad after every level really pisses me off and makes me want to not play the game. Greedy!,2,2026-07-24 13:54:15+00:00,4.8,US,having after every level pisses off and not the greedy,4,17
6743385713,Wool Crush™-Escape Traffic Jam,Astrasen Global,14341593544,Tyra Pre,Super inappropriate ads,The ads were disturbing. Sexual. One said something about backseat with step dad. Another about IVF and being impregnated w someone else’s baby. Disturbing imagining an innocent kid playing and coming across these ads.,1,2026-07-24 08:13:46+00:00,4.8,US,the ads were disturbing sexual one said something about backseat with step dad another about ivf and being impregnated someone else baby disturbing imagining innocent kid and coming across these ads,2,17
1105855019,Gardenscapes,Playrix,14400569756,Me$97,They keep making it worse,This game was good a few years ago but they keep slowly making changes that make it harder and worse. And It’s built to be addictive,2,2026-08-07 22:18:48+00:00,9.8.0,US,this was few years ago but they keep slowly changes that harder and worse and built addictive,6,17
1105855019,Gardenscapes,Playrix,14400407000,Chryl87,Gardenscapes,What da garbage false advertisement,1,2026-08-07 21:15:30+00:00,9.8.0,US,what garbage false advertisement,6,17
1105855019,Gardenscapes,Playrix,14396838780,Veeeeeeeeeddddaaaaaaa,Not even like the game,Once this game wasn’t even like the game I had to do maze instead of Captain flowers. That sucks. I hate garden skates. I also had the same thing this game sucks.,1,2026-08-06 23:46:12+00:00,9.8.0,US,once this wasn even the had maze instead captain flowers that sucks hate garden skates also had the same this sucks,5,17
1105855019,Gardenscapes,Playrix,14396601856,4*4*4,Money Suckers!🙅‍♀️,MAKE YOU PAY EACH TIME TO PASS LEVELS as soon as you’ve paid once💸💸💸💸. You pass a few levels then you have to PAY TO PASS LEVELS going forward. Horrible creators!,1,2026-08-06 22:12:21+00:00,9.8.0,US,you pay each pass levels soon you paid once you pass few levels then you have pay pass levels going forward horrible creators,4,17
1105855019,Gardenscapes,Playrix,14395664893,Mreinoso267,"Fun game, unfair levels","I’ve been playing Gardenscapes for a while, and the game has become more frustrating than fun. The hard and super hard levels often give you only 19–21 moves, which usually isn’t enough to complete the level without using boosters or buying extra moves. It feels like the game is designed to push players into spending real money on coins. I don’t mind a challenge, but there’s a difference between challenging and unfair. Instead of rewarding skill, many levels seem to rely on luck or require paid items to pass. I hope the developers consider giving players more moves on hard levels or making them feel more balanced so people can enjoy the game fully.",2,2026-08-06 16:48:22+00:00,9.8.0,US,been gardenscapes for while and the has become more frustrating than fun the hard and super hard levels often give you only moves which usually isn enough complete the level without using boosters buying extra moves feels the designed push into spending real money coins don mind challenge but there difference between challenging and unfair instead rewarding skill many levels seem rely luck require paid items pass hope the developers consider giving more moves hard levels them feel more balanced people can enjoy the fully,4,17
1105855019,Gardenscapes,Playrix,14394830207,Lmeemj,Used to be good,"This game used to be great! It was fun to play three rewards were all cool. But the developers just got greedy and charged way too much for power ups , upgrades and taking away pieces of the game that made it fun to play.",1,2026-08-06 12:45:35+00:00,9.8.0,US,this used was fun three rewards were all cool but the developers greedy and charged way too much for power ups upgrades and taking away pieces the that made fun,4,17
1105855019,Gardenscapes,Playrix,14394386477,Cindy7138,No pierdan su tiempo y dinero,Este juego fue muy bueno hace unos años cada vez hacen más fraude compré algo y me lo cobraron 2 veces reclame y nada los potenciadores cada vez son menos si no compras un pase de $10 no logras la colección de cartas todo es dinero y trampas cada vez más difícil veas un potenciador y el juego lo rompe y lo pierdes antes daban buenos potenciadores ahora uno una vez al año imposible los niveles para una sola estrella lo borre esto no sirve solo quiere tu dinero,1,2026-08-06 10:16:15+00:00,9.8.0,US,este juego fue muy bueno hace unos cada vez hacen fraude compr algo cobraron veces reclame nada los potenciadores cada vez son menos compras pase logras colecci cartas todo dinero trampas cada vez dif cil veas potenciador juego rompe pierdes antes daban buenos potenciadores ahora uno una vez imposible los niveles para una sola estrella borre esto sirve solo quiere dinero,6,17
1105855019,Gardenscapes,Playrix,14393180443,djthe gamer78,Lies,This game is nothing like the infomercials they announce or how you try it out. It’s all a lie. Deleting because it sucks. Ai is the one commenting or people must be getting something to give positive reviews,1,2026-08-06 01:56:33+00:00,9.8.0,US,this nothing the infomercials they announce how you try out all lie deleting because sucks the one commenting people must something give positive reviews,5,17
1105855019,Gardenscapes,Playrix,14392808579,ElpadreEZ,Greed has taken over this once awesome game.,"I’ve played Gardenscapes on and off for years, and it’s disappointing to see what this game has become. It used to be fun because there was a good balance of easy, medium, and hard levels. Some levels challenged you, some were relaxing, but overall it felt fair. You could actually make progress without feeling like you had to spend money.

Once you get past level 11,000, that balance is gone. Almost every level feels like a Hard or Super Hard level, even the ones that aren’t labeled that way. The difficulty feels intentionally increased to push players toward buying coins, boosters, and extra moves.

The coin rewards are also terrible. You can spend multiple lives and boosters trying to beat a difficult level, only to get rewarded with a small amount of coins that doesn’t come close to replacing what you used. The payout system makes progression feel like a constant struggle.

Gardenscapes has gone from a fun puzzle game to a pay-to-win cash grab. Instead of rewarding the players who have stuck with this game for years, the developers have made it more and more frustrating unless you’re willing to spend money.

It’s disappointing because this used to be one of my favorite games. After years of playing, I find myself enjoying it less and less because the focus seems to have shifted from creating a fun experience to finding more ways to get players to pay. Unless you’re willing to spend money, expect more frustration than fun.",1,2026-08-05 23:34:44+00:00,9.8.0,US,gardenscapes and off for years and disappointing see what this has become used fun because there was balance easy medium and hard levels some levels challenged you some were relaxing but overall felt fair you could actually progress without feeling you had spend money once you past level that balance gone almost every level feels hard super hard level even the ones that aren labeled that way the difficulty feels intentionally increased push toward buying coins boosters and extra moves the coin rewards are also terrible you can spend multiple lives and boosters trying beat difficult level only rewarded with small amount coins that doesn come close replacing what you used the payout system progression feel constant struggle gardenscapes has gone from fun puzzle pay-to-win cash grab instead rewarding the who have stuck with this for years the developers have made more and more frustrating unless you willing spend money disappointing because this used one favorite after years find myself enjoying less and less because the focus seems have shifted from creating fun experience finding more ways pay unless you willing spend money expect more frustration than fun,4,17
1105855019,Gardenscapes,Playrix,14391079783,Bluedot30,Too costly,"Spend too much money on this game! 

First of all the higher the level you played the more difficult it gets.

Can’t compete the other events within set time.

Always purchased the monthly tickets game, but this will be my last time purchasing this. Until they make the game user friendly.  Been playing this game for nearly 7 years. 

Do better for your paying gamers!",1,2026-08-05 14:06:11+00:00,9.8.0,US,spend too much money this first all the higher the level you the more difficult can compete the other events within set always purchased the monthly tickets but this will last purchasing this until they the user friendly been this for nearly years better for your paying gamers,1,17
1105855019,Gardenscapes,Playrix,14389332906,Canaapr,Juego,El juego no tiene nada que ver con la promoción,1,2026-08-05 03:19:19+00:00,9.8.0,US,juego tiene nada que ver con promoci,6,17
1105855019,Gardenscapes,Playrix,14389251457,Goldenncee,NOT THE SAME GAME,DO NOT DOWNLOAD its not the game that was advertised,1,2026-08-05 02:48:00+00:00,9.8.0,US,not download its not the that was advertised,3,17
1105855019,Gardenscapes,Playrix,14388956364,Shbdrjfdyhcdhvdghv,Terrible Bug and Not Compensated,"When I downloaded the game, I was forced to start in an event and could never go to the main garden until I completed 700+ levels. When I got to the garden I was given 0 stars from those levels but had to start renovating the garden from an extremely high level. Playrix would not give me the stars I earned. I know this is not how the game works because I used to play years ago. I later learned they forced me into a testing group to try to test how much I’ll buy to get to the main game. Never download anything from Playrix, I have permanently deleted.",1,2026-08-05 00:59:27+00:00,9.8.0,US,when downloaded the was forced start event and could never the main garden until completed levels when the garden was given stars from those levels but had start renovating the garden from extremely high level playrix would not give the stars earned know this not how the works because used years ago later learned they forced into testing group try test how much buy the main never download anything from playrix have permanently deleted,4,17
1105855019,Gardenscapes,Playrix,14388357336,Carebare1139,Obviously rigged,"The only reason why that I’m playing this game is because I have to play a ridiculous amount of levels on this game. To earn cash from this other app, the fact that you guys have to pay a company to advertise this game and the fact that majority of your players are only playing this game because they’re getting paid to do it is ridiculous and obviously shows that no one wants to play this game because it’s rigged. They make some levels basically impossible to pass unless you spend money so once you’re out of lives or you’re out of power ups, it’s physically impossible to pass the hard levels which makes you feel inclined that you have to pay to pass a level to get power ups. your game sucks and you know it. That’s why you have to pay companies to advertise your game and nobody wants to play it unless they’re getting paid to do it. Such a  flex huh",2,2026-08-04 21:10:00+00:00,9.8.0,US,the only reason why that this because have ridiculous amount levels this earn cash from this other the fact that you guys have pay company advertise this and the fact that majority your are only this because they paid ridiculous and obviously shows that one wants this because rigged they some levels basically impossible pass unless you spend money once you out lives you out power ups physically impossible pass the hard levels which you feel inclined that you have pay pass level power ups your sucks and you know that why you have pay companies advertise your and nobody wants unless they paid such flex huh,4,17
